,0,1,2,3,4
6276,3,211.68,409,409,1
6277,4,14.84,846,846,4
6278,1,297.15,1122,1122,0
6279,2,334.62,653,577,0
6280,11,82769.5,184,192,12
6281,10,126481.2,134,134,22
6282,1,150.71,557,557,0
6283,9,906351.98,1472,1472,18
6284,1,69.82,1571,1571,0
6285,1,265.14,612,612,0
6286,9,366903.84,1155,1155,50
6287,26,174000.0,1123,1123,169
6288,4,3835.54,1549,1549,1
6289,3,328.1,726,726,3
6290,3,334.62,16,577,0
6291,9,150000.0,1217,1217,14
6292,4,334.62,1214,577,2
6293,3,7465.5,1123,1123,1
6294,7,5442.57,665,665,4
6295,5,150.95,527,577,15
6296,3,334.62,1328,577,1
6297,4,52568.76,1155,577,3
6298,2,39558.0,887,577,0
6299,2,19277.4,1046,1046,1
6300,5,99564.64,1571,577,2
6301,12,476640.0,827,827,14
6302,2,83470.8,887,577,0
6303,18,75000.0,1253,109,22
6304,14,27653.7,831,1123,13
6305,5,26400.0,1040,1224,8
6306,2,648.5,1039,1039,0
6307,3,4015.44,577,577,0
6308,3,402.07,809,577,1
6309,2,2254.42,1518,577,5
6310,3,6228.78,887,577,3
6311,7,67352.0,373,198,4
6312,4,19213.68,208,1347,7
6313,5,1674.23,8,8,2
6314,4,221.92,1167,577,1
6315,1,417.35,1013,1013,4
6316,2,60.83,485,485,0
6317,7,154.08,120,577,10
6318,6,1187.73,876,876,4
6319,2,543.49,47,273,0
6320,2,57.36,687,577,0
6321,3,34670.55,887,577,0
6322,1,185.54,866,866,0
6323,14,800000.0,141,141,15
6324,5,2500.0,150,577,5
6325,2,25710.0,285,285,1
6326,1,56.32,1272,1272,0
6327,1,77.48,432,432,0
6328,1,239.16,1062,1062,0
6329,4,19.26,499,577,7
6330,4,33964.53,1037,1549,3
6331,2,152.28,1403,577,0
6332,3,334.62,1264,577,0
6333,3,402.07,783,577,1
6334,5,45225.0,235,273,1
6335,2,3840.0,310,544,12
6336,2,113.66,1489,1489,0
6337,6,70000.0,1283,577,2
6338,21,142400.0,922,962,172
6339,5,79684.32,1368,577,0
6340,4,669.24,439,577,6
6341,3,58247.25,887,577,0
6342,2,2804.25,342,577,11
6343,6,1101.06,8,8,1
6344,3,3755.0,1368,1368,1
6345,4,6683.7,436,577,1
6346,4,38.52,1162,577,0
6347,3,8547.0,120,577,1
6348,1,48.09,1010,1010,0
6349,2,382.14,1291,1291,0
6350,3,1764.39,1124,1124,0
6351,9,63340.0,767,125,15
6352,7,20967.0,887,577,2
6353,2,7113.0,533,533,1
6354,3,1410.0,1454,1454,0
6355,6,229068.15,1571,1571,5
6356,2,29667.0,887,577,0
6357,4,595,1572,577,3
6358,7,30167.49,208,1347,13
6359,5,2650.8,1549,1549,2
6360,4,24000.0,603,871,2
6361,3,334.62,222,577,0
6362,2,1873.89,854,577,0
6363,1,26.79,1033,1033,0
6364,2,76451.4,887,577,0
6365,3,3347.0,273,273,0
6366,2,2892.47,1347,1347,1
6367,22,166205.74,1025,1025,13
6368,4,592.42,1073,1073,1
6369,7,27223.25,243,1574,4
6370,4,669.24,64,577,3
6371,3,1103.65,1219,577,4
6372,7,22194.82,154,154,12
6373,7,229800.0,1549,1549,8
6374,5,563196.08,1224,1224,6
6375,3,4775.22,1371,577,0
6376,3,451.84,72,72,0
6377,1,16.16,1010,1010,0
6378,1,47.99,195,195,0
6379,9,260000.0,1089,1089,17
6380,10,214100.0,178,178,5
6381,5,44601.75,887,577,9
6382,3,397.08,768,577,2
6383,1,74.84,1105,1105,0
6384,4,669.24,825,577,7
6385,5,39360.0,1570,1570,11
6386,6,300000.0,1040,1224,6
6387,7,48222.18,247,247,3
6388,2,1900.0,504,504,0
6389,4,49901.94,887,577,1
6390,3,397.08,959,577,0
6391,2,209.8,120,577,0
6392,1,3500.0,14,14,0
6393,2,95.98,704,704,0
6394,2,7421.05,887,577,1
6395,3,179.99,859,859,1
6396,2,1392.75,1039,1039,0
6397,5,71280.0,603,591,11
6398,4,27600.0,208,1347,3
6399,3,334.62,1044,577,1
6400,5,40684.44,1211,577,3
6401,5,356500.0,306,306,16
6402,3,20038.84,887,577,1
6403,7,26250.0,1563,1563,224
6404,1,83.66,265,265,0
6405,3,2791.15,912,577,0
6406,2,14.33,350,577,0
6407,2,3582.54,577,577,0
6408,2,23470.8,887,577,0
6409,4,334.62,1426,577,11
6410,2,59.88,887,577,0
6411,2,73.35,35,35,0
6412,3,669.24,1401,577,0
6413,1,183,1473,1473,0
6414,3,334.62,14,577,0
6415,7,15495.0,1533,1123,2
6416,3,1495.0,102,102,0
6417,1,437.5,130,130,0
6418,3,74329.8,887,577,0
6419,1,1483.1,1026,1026,0
6420,13,11888661.9,120,577,37
6421,1,42.72,160,160,0
6422,3,6367.63,671,671,0
6423,3,8387.2,887,577,0
6424,9,8450.0,79,79,9
6425,3,2365.25,1347,1347,2
6426,5,66250.0,235,381,5
6427,7,199767.15,208,1347,13
6428,5,4500.0,1062,1062,7
6429,11,120000.0,1338,1338,8
6430,2,96363.0,887,577,0
6431,3,86400.0,68,68,0
6432,12,674968.0,506,506,9
6433,2,366.08,1371,577,0
6434,2,20.88,1515,1515,0
6435,1,131.63,1225,1225,0
6436,7,221408.0,1301,1301,5
6437,4,13175.0,120,577,3
6438,4,2953.07,1123,1123,2
6439,2,3163.31,1069,577,5
6440,5,1226.82,93,577,2
6441,3,334.62,1085,577,8
6442,1,85.77,520,520,0
6443,3,21.57,816,816,0
6444,3,14481.12,887,577,1
6445,3,12400.0,1224,1224,2
6446,2,43.68,20,20,1
6447,3,34007.7,887,577,1
6448,1,8,567,567,0
6449,4,334.62,1280,577,5
6450,10,291000.0,1083,1083,6
6451,7,158200.0,177,132,11
6452,3,7797.61,887,577,0
6453,4,29082.97,533,533,2
6454,5,107500.0,1321,273,3
6455,2,92857.6,887,577,0
6456,2,89860.73,887,577,0
6457,1,210.72,1442,1442,0
6458,2,10000.0,562,562,0
6459,3,5160.0,1454,1454,1
6460,6,12583.52,544,544,1
6461,3,60444.0,1224,1224,1
6462,5,3515.0,277,577,3
6463,4,6.42,1029,577,2
6464,2,821.32,774,273,0
6465,2,14721.1,687,577,3
6466,4,49430.18,306,577,5
6467,5,53350.0,1124,577,16
6468,5,649.18,1318,577,1
6469,6,84213.23,1123,1123,8
6470,10,81170.0,687,577,8
6471,3,10.38,1177,577,16
6472,2,161,720,720,0
6473,3,212.48,1424,1424,0
6474,5,44205.85,887,577,1
6475,2,21235.77,687,577,0
6476,2,548,1039,1039,1
6477,4,16219.5,1549,1549,3
6478,1,550.24,1180,1180,1
6479,18,679725.0,849,925,234
6480,1,57.8,1446,1446,0
6481,1,22.64,999,999,0
6482,1,57.93,157,157,0
6483,6,106749.86,141,1123,22
6484,3,20000.0,562,562,2
6485,3,69103.7,887,577,4
6486,5,14421.0,1082,577,14
6487,5,95271.2,150,577,4
6488,7,41969.94,247,247,5
6489,5,1195.67,1472,1472,3
6490,10,19230.12,753,577,8
6491,2,16564.38,887,577,0
6492,3,8963.46,1124,1124,3
6493,4,6646.29,247,247,1
6494,4,1331.07,1472,1472,6
6495,5,150.95,423,577,9
6496,2,1072.99,1497,1497,0
6497,5,34043.79,1549,1549,2
6498,3,33385.01,208,1347,4
6499,4,47.88,878,577,7
6500,4,1451.1,716,577,3
6501,3,1245.0,1062,1062,8
6502,2,651.75,887,577,0
6503,3,93.55,282,577,1
6504,2,6343.75,1347,1347,0
6505,21,70000.0,888,888,33
6506,5,61800.0,66,273,1
6507,16,14000.0,1571,1571,6
6508,3,10389.1,888,888,1
6509,4,9950.0,957,957,2
6510,3,3395.31,1123,1123,5
6511,1,25.15,539,539,0
6512,15,14142.5,544,544,21
6513,6,173920.0,386,386,8
6514,1,587.4,476,476,0
6515,2,2069.11,141,141,0
6516,3,21600.0,1454,1454,3
6517,1,34.49,508,508,0
6518,3,2997.38,566,577,4
6519,2,257.07,73,73,0
6520,1,27.63,1550,1550,0
6521,1,365.98,469,469,0
6522,4,334.62,532,577,13
6523,5,175200.0,306,306,12
6524,4,27789.65,1571,577,0
6525,4,1397.4,1368,577,1
6526,1,267.96,552,552,0
6527,3,0,803,577,5
6528,3,669.24,991,577,0
6529,5,470680.0,827,827,4
6530,18,92444.0,273,273,485
6531,2,13978.4,544,544,0
6532,9,131416.6,307,1347,5
6533,3,172.8,3,3,0
6534,4,133245.0,828,273,1
6535,4,48760.0,476,476,0
6536,2,52.15,423,577,11
6537,2,55.86,149,149,0
6538,3,120.17,698,698,0
6539,7,4638.91,491,115,5
6540,5,290000.0,1218,1218,6
6541,3,7820.0,887,577,1
6542,3,23776.25,887,577,2
6543,4,30498.8,686,686,1
6544,23,66000.0,273,273,179
6545,9,81888.0,1082,577,8
6546,3,397.08,315,577,7
6547,6,2058.96,450,577,3
6548,3,17100.0,235,235,0
6549,1,265.32,612,612,0
6550,12,2740.0,39,577,35
6551,5,229500.0,68,68,7
6552,18,46641.22,533,533,140
6553,1,425.22,1365,1365,0
6554,11,38949.0,1402,384,15
6555,9,158400.0,1040,1224,13
6556,4,2324.46,21,577,2
6557,4,554.5,1465,1465,3
6558,6,9220.0,181,181,4
6559,14,2999.7,39,577,18
6560,1,60.49,160,160,0
6561,1,338.98,411,411,0
6562,4,18336.0,887,577,3
6563,10,731.56,932,577,30
6564,3,95.97,301,301,0
6565,5,235.38,1073,1073,0
6566,4,448.75,447,447,14
6567,23,95863.0,198,198,26
6568,6,669.24,274,577,0
6569,5,41965.0,284,273,1
6570,4,815.58,274,577,0
6571,10,137000.0,51,51,7
6572,10,119600.0,1040,1224,4
6573,2,12352.04,1347,1347,1
6574,2,12375.76,887,577,0
6575,3,282.47,900,900,0
6576,9,54000.0,887,887,14
6577,3,334.62,129,577,3
6578,6,46690.0,871,871,4
6579,2,97.06,167,577,0
6580,2,205,544,544,0
6581,1,160.41,1503,1503,0
6582,3,26.99,43,43,1
6583,10,344154.24,827,577,11
6584,15,44141.2,544,544,10
6585,5,16424.76,609,609,7
6586,9,239544.0,51,51,22
6587,4,72000.0,1040,1224,6
6588,7,50083.97,247,247,5
6589,3,17.12,508,508,0
6590,2,139.2,1567,1567,0
6591,3,1677.23,1042,577,4
6592,2,36.51,455,577,0
6593,4,67577.1,887,577,3
6594,4,71740.08,1040,1224,4
6595,9,2864.81,1357,1357,10
6596,16,40500.0,827,577,3
6597,3,102.2,1057,1057,1
6598,13,72675.0,1211,577,22
6599,4,120900.0,603,577,1
6600,15,70560.0,1040,1224,17
6601,5,110810.0,871,871,2
6602,12,474623.0,1491,1442,6
6603,4,669.24,872,577,1
6604,2,25.76,810,810,1
6605,9,219744.0,306,306,36
6606,3,7827.65,1123,1123,0
6607,3,16120.0,1062,1062,2
6608,4,55.86,102,577,6
6609,5,25850.78,1123,1123,1
6610,3,18511.35,1293,577,1
6611,4,20381.72,961,577,0
6612,4,418.04,807,807,1
6613,5,45965.93,150,577,1
6614,3,5500.0,1062,1062,3
6615,4,3935.69,395,395,1
6616,8,9000.0,57,577,5
6617,3,2520.0,1311,1311,2
6618,5,40155.0,1442,1442,4
6619,2,177.23,887,577,1
6620,8,3106.09,161,115,87
6621,6,11081.0,1259,1259,3
6622,11,5439.06,1123,1123,4
6623,6,67963.0,274,274,2
6624,7,21567.6,373,1216,4
6625,12,3147.9,142,142,1
6626,5,120960.0,1040,1224,7
6627,27,366012.4,1140,1140,138
6628,3,290.84,320,320,0
6629,17,3761841.31,938,961,20
6630,3,47812.5,827,827,0
6631,5,1550.0,12,12,0
6632,23,3182880.3,304,304,60
6633,2,18900.0,813,1493,0
6634,2,3573.1,887,577,0
6635,2,707.75,687,577,0
6636,2,176.31,527,577,0
6637,13,29219.0,51,51,3
6638,2,521.4,906,906,3
6639,3,16725.0,533,533,0
6640,6,12629.21,226,115,4
6641,3,1430.49,1577,1577,0
6642,4,30022.4,887,577,1
6643,5,9995.0,104,577,1
6644,5,300000.0,235,577,10
6645,4,384.25,1503,1503,3
6646,11,98735.0,476,476,129
6647,3,669.24,794,577,1
6648,21,149668.0,179,1265,30
6649,1,67.99,462,462,0
6650,19,13625000.0,603,577,43
6651,23,2526000.0,827,827,31
6652,4,37309.4,887,577,5
6653,6,1900.0,1036,1036,6
6654,1,109.19,773,773,0
6655,4,226.31,389,577,0
6656,3,241.67,969,969,0
6657,2,4026.9,887,577,1
6658,4,13207.65,307,1347,1
6659,4,774.06,1549,1549,2
6660,3,669.24,1284,577,3
6661,4,669.24,950,577,1
6662,9,78911.22,533,533,5
6663,3,62130.4,887,577,1
6664,1,101.36,1123,1123,0
6665,17,268646.86,1472,1472,9
6666,2,59.7,247,247,1
6667,3,17957.74,1259,1259,2
6668,3,99138.2,887,577,1
6669,4,89.81,560,560,1
6670,1,24.9,1062,1062,0
6671,8,159568.96,274,577,8
6672,1,36.59,921,921,0
6673,4,163.62,1544,1544,1
6674,2,19351.9,887,577,0
6675,10,1026.3,206,577,12
6676,3,9400.0,1352,1352,0
6677,1,59.6,1356,1356,0
6678,3,8962.36,476,476,0
6679,4,2192.0,1024,1039,2
6680,9,359324.12,247,247,11
6681,3,53190.02,1472,1472,3
6682,1,111.2,252,252,0
6683,4,1526.27,1015,577,4
6684,3,74989.0,1224,1224,5
6685,2,16558.05,687,577,0
6686,4,168.28,191,577,0
6687,3,68500.0,476,476,1
6688,2,1096.0,1039,1039,0
6689,4,2995.4,630,577,2
6690,2,0,887,577,0
6691,7,664754.88,120,577,24
6692,2,262.97,687,577,0
6693,3,154.16,26,577,1
6694,5,77.04,308,577,3
6695,19,399680.28,819,819,17
6696,4,11104.65,1347,1347,2
6697,5,169200.0,824,577,4
6698,3,669.24,527,577,0
6699,11,10062.0,544,544,5
6700,2,95095.0,887,577,0
6701,1,311.52,479,479,0
6702,8,201840.0,1563,1563,5
6703,1,94.4,1124,1124,0
6704,4,150.95,1183,577,2
6705,3,12500.0,827,827,1
6706,2,577.61,1211,577,2
6707,6,135732.0,51,51,12
6708,4,77.04,378,577,6
6709,4,11460.0,887,577,2
6710,4,19.26,717,577,0
6711,4,10800.0,1259,1259,4
6712,15,33078.0,373,1548,22
6713,10,7084.88,1515,1515,5
6714,2,3287.05,818,577,7
6715,5,484240.0,68,68,12
6716,2,485.49,255,255,2
6717,5,88100.0,1454,1454,5
6718,2,59.47,601,601,1
6719,3,54.1,688,688,3
6720,3,72.41,1573,577,3
6721,2,274.65,1245,1245,0
6722,3,70200.0,68,68,4
6723,2,942.7,1123,1123,0
6724,4,32.1,1173,577,1
6725,3,3703.08,1571,577,0
6726,1,117,337,337,0
6727,3,13000.0,444,444,2
6728,4,94000.0,476,476,6
6729,12,277200.0,51,51,162
6730,19,405000.0,373,1307,220
6731,3,110.32,1255,1255,0
6732,5,577.53,219,219,3
6733,1,453.69,173,173,0
6734,4,7248.08,944,577,3
6735,10,34400.0,102,577,54
6736,2,71.99,398,398,0
6737,4,37.91,1549,1549,1
6738,1,31.08,290,290,0
6739,3,669.24,667,577,1
6740,5,7200.0,486,486,1
6741,10,68203.24,307,1347,6
6742,5,60000.0,220,220,6
6743,5,1891.5,1549,1549,2
6744,2,3093.94,639,577,0
6745,1,34.94,669,669,0
6746,4,139950.0,813,577,5
6747,2,37.5,687,577,2
6748,1,88.7,1111,1111,0
6749,5,37487.75,274,577,2
6750,17,35544.8,1540,1540,192
6751,3,1263.12,1121,577,4
6752,2,20387.25,887,577,3
6753,8,135000.0,1218,1218,5
6754,13,642.75,1130,1130,9
6755,5,605217.75,887,577,11
6756,2,2514.55,1414,577,0
6757,25,2451800.0,373,1307,297
6758,5,6376.05,1479,1123,7
6759,5,2375.0,1575,577,3
6760,7,7612.18,1540,1540,6
6761,2,52.96,723,723,0
6762,2,3455.28,870,577,0
6763,7,4436.75,887,577,3
6764,2,1387.26,707,707,1
6765,6,49376.02,1396,577,3
6766,3,18025.0,274,274,0
6767,4,2067.84,626,626,5
6768,6,4640.0,1248,1248,43
6769,27,107810.0,813,779,633
6770,2,5031.69,687,577,6
6771,1,15.77,303,303,0
6772,11,334.62,549,577,11
6773,6,180900.0,178,178,9
6774,5,287500.0,849,1382,15
6775,7,105109.05,208,1347,7
6776,3,22400.0,164,164,0
6777,8,55000.0,506,506,9
6778,2,127.05,255,255,1
6779,4,3982.55,887,577,6
6780,2,3128.39,1211,577,3
6781,5,145605.01,871,871,3
6782,9,1324.08,1265,577,27
6783,3,334.62,326,577,6
6784,6,1200.0,827,577,3
6785,1,99.5,520,520,0
6786,5,31090.5,544,544,0
6787,8,92857.6,887,577,12
6788,3,893.82,869,577,0
6789,10,217000.0,1083,1083,6
6790,4,2000.0,544,544,2
6791,16,22000.0,1521,198,22
6792,1,188.36,172,172,0
6793,1,86,825,825,0
6794,6,6405.0,464,464,9
6795,7,71700.0,1224,1224,41
6796,4,32020.0,1349,273,1
6797,3,60.57,728,728,0
6798,4,19.26,741,577,3
6799,4,334.62,464,577,4
6800,2,2584.83,1347,1347,0
6801,18,18384.4,154,154,3
6802,2,156.4,517,517,0
6803,8,289206.77,1472,1472,10
6804,2,643.15,765,577,0
6805,2,946,887,577,0
6806,4,21041.32,887,577,1
6807,5,75446.0,887,577,0
6808,2,3223.0,887,577,1
6809,2,6595.6,887,577,0
6810,2,6446.9,887,577,0
6811,4,47.88,120,577,1
6812,3,9872.41,857,577,10
6813,3,7974.0,441,577,0
6814,4,3059.59,1424,1424,0
6815,4,1542.51,98,577,1
6816,3,11309.3,1224,1224,5
6817,2,4091.5,1315,1315,0
6818,6,7552.0,716,716,1
6819,2,308.76,1123,1123,0
6820,3,35527.44,208,1347,12
6821,4,30041.12,208,1347,14
6822,15,426800.0,1224,1224,257
6823,9,1048.5,1169,1169,2
6824,3,371.3,1273,577,0
6825,13,29633.91,1124,1124,9
6826,8,13440.0,643,339,60
6827,3,12104.14,208,1347,7
6828,12,184916.27,1123,1123,25
6829,5,1054.57,312,312,4
6830,3,160.12,395,395,0
6831,1,281.06,552,552,0
6832,9,807000.0,680,680,7
6833,14,142560.0,603,591,14
6834,3,52307.31,887,577,3
6835,4,378.94,958,577,3
6836,8,210121.54,1123,1123,11
6837,13,142500.0,247,247,150
6838,2,349.6,1515,1515,0
6839,5,70.62,1341,577,12
6840,4,39441.1,887,577,0
6841,5,135081.0,722,577,2
6842,2,19.84,521,577,0
6843,2,669.24,1244,577,1
6844,4,236.26,120,577,1
6845,16,233590.2,1224,1224,93
6846,22,204647.04,373,1307,343
6847,4,532.52,1371,577,2
6848,2,64.98,685,577,3
6849,1,324.03,319,319,0
6850,4,7814.5,1123,1123,1
6851,12,300410.82,1089,1089,11
6852,10,3080.0,1155,577,2
6853,4,18892.09,1339,577,1
6854,2,343.14,1324,1324,1
6855,1,16.65,1150,1150,0
6856,3,26753.43,307,1347,0
6857,12,101075.0,134,134,275
6858,5,1954.42,187,954,1
6859,20,31219.19,247,247,164
6860,3,61894.0,1224,1224,2
6861,7,16662.72,1123,1123,2
6862,5,334.62,1187,577,1
6863,3,334.62,151,577,0
6864,6,18678.26,208,1347,7
6865,3,334.62,510,577,2
6866,6,221760.0,1224,1224,5
6867,13,165000.0,506,506,11
6868,4,535,529,1123,4
6869,5,11239.16,440,1025,9
6870,5,142115.46,888,888,0
6871,3,7650.0,273,273,0
6872,2,1534.0,1347,1347,1
6873,2,185.5,1422,1422,0
6874,14,4982111.0,386,386,22
6875,1,11532.0,1124,1124,0
6876,4,5924.34,1211,577,0
6877,9,152208.0,887,577,7
6878,7,24000.0,1321,577,3
6879,1,46.36,908,908,0
6880,1,349.65,656,656,0
6881,2,31.78,36,577,2
6882,4,293.2,210,577,1
6883,2,615.94,544,544,0
6884,4,32769.52,1347,1347,2
6885,1,415.55,1001,1001,0
6886,8,64685.0,1207,700,6
6887,6,337480.0,120,577,8
6888,28,50187.96,1123,1123,123
6889,11,1617838.98,1083,1083,393
6890,7,5301.6,1549,1549,1
6891,1,71.95,133,133,0
6892,6,6359.66,527,577,4
6893,4,387,248,577,6
6894,2,73.16,893,577,0
6895,1,17.84,303,303,0
6896,10,4473.06,208,1347,19
6897,4,88463.32,1454,1454,1
6898,5,139468.68,1123,1123,3
6899,4,126700.0,1533,1123,5
6900,3,41051.1,887,577,0
6901,2,3287.05,1026,577,0
6902,4,26400.0,1040,1224,2
6903,3,38242.62,722,577,0
6904,5,19048.07,1347,1347,3
6905,3,119.72,409,409,1
6906,16,750000.0,51,51,53
6907,2,15978.25,160,160,0
6908,1,195.49,140,140,0
6909,3,1048.0,376,577,0
6910,4,31524.15,887,577,1
6911,5,280000.0,1301,1301,26
6912,3,453.22,1245,1245,5
6913,8,596.76,466,466,10
6914,3,19000.0,1224,1224,2
6915,4,150.95,262,577,4
6916,6,40000.0,768,577,4
6917,7,55783.5,304,304,5
6918,3,134908.2,887,577,2
6919,3,334.62,156,577,2
6920,4,13829.06,887,577,2
6921,5,19.26,620,577,2
6922,4,669.24,1175,577,1
6923,2,62.07,1549,1549,0
6924,4,20314.06,1472,1472,4
6925,3,50729.7,887,577,2
6926,1,56.42,730,730,0
6927,10,10711.8,86,86,7
6928,7,334.62,692,577,14
6929,6,11041.56,1511,577,1
6930,3,1825.5,227,577,1
6931,4,171870.0,680,680,11
6932,15,11184.54,1542,273,313
6933,1,267,1130,1130,0
6934,8,197018.48,740,528,11
6935,9,8732.79,491,491,7
6936,11,180000.0,827,827,6
6937,2,635.86,887,577,0
6938,9,40147.71,1472,1472,1
6939,1,22.71,221,221,0
6940,5,125198.0,476,476,1
6941,1,26.56,239,239,0
6942,10,22643.84,1162,577,8
6943,2,953.5,1347,1347,8
6944,14,1750.0,1265,1265,16
6945,2,50967.6,887,577,1
6946,3,1513.68,1062,1062,5
6947,5,90000.0,1110,1110,7
6948,8,281737.2,1511,577,4
6949,3,1655.0,740,528,0
6950,2,2187.0,1039,1039,0
6951,3,323.85,255,255,0
6952,4,9862.56,1315,1315,2
6953,1,154.24,195,195,0
6954,3,808.96,538,538,0
6955,1,19.99,316,316,0
6956,2,57.19,897,577,6
6957,5,1007.97,1241,577,7
6958,3,531.48,560,560,0
6959,3,516.03,1371,577,7
6960,13,732500.0,603,591,20
6961,4,938.13,48,577,0
6962,4,76.9,1366,1366,4
6963,3,22.39,395,395,0
6964,13,655000.0,768,768,47
6965,2,9206.0,1038,577,3
6966,5,14666.48,544,544,1
6967,2,3093.94,217,577,1
6968,5,7520.95,178,178,5
6969,3,23.26,82,82,0
6970,5,25750.32,1549,1549,7
6971,4,80675.2,208,1347,2
6972,6,1830.87,269,269,1
6973,10,1720.0,1399,1062,6
6974,4,114900.0,1224,1224,3
6975,5,4180.0,1339,1339,3
6976,5,74651.4,887,577,0
6977,4,331.76,1515,1515,1
6978,3,89.1,724,577,6
6979,7,3900.0,450,450,1
6980,4,32719.0,961,961,1
6981,9,16659.7,1123,1123,7
6982,1,135.91,1550,1550,0
6983,3,22330.75,1481,1481,1
6984,6,217916.43,1155,577,1
6985,4,15573.29,120,577,1
6986,6,6133.45,1581,1581,1
6987,6,105000.0,51,51,3
6988,1,1096.26,1571,1571,0
6989,4,130000.0,1082,1082,5
6990,3,8750.0,1259,1259,0
6991,4,669.24,112,577,10
6992,1,69.26,349,349,0
6993,6,4800.0,938,938,9
6994,35,2896942.0,90,1205,62
6995,3,1332.09,273,273,1
6996,43,266390.8,431,1574,20
6997,11,514132.76,1472,1472,7
6998,5,18000.0,1533,1123,4
6999,3,26538.46,1224,1224,1
7000,5,850.61,1549,1549,2
7001,1,361.55,483,483,0
7002,3,402.07,904,577,2
7003,17,145376.0,1029,577,6
7004,27,61345.88,533,533,488
7005,12,221840.0,1027,304,14
7006,31,2661778.0,373,273,174
7007,4,553.67,1248,1248,7
7008,4,59134.58,938,938,0
7009,24,1200000.0,541,1106,111
7010,21,0,680,680,16
7011,16,39680.05,1404,1404,554
7012,5,334.62,1345,577,5
7013,1,4.56,481,481,0
7014,11,1653.75,325,325,8
7015,5,1275.78,961,961,0
7016,4,85280.43,1571,577,3
7017,7,140832.0,1412,577,19
7018,1,265.14,1041,1041,0
7019,3,966,1062,1062,0
7020,4,83.48,1273,577,2
7021,4,52098.08,208,1347,4
7022,4,669.24,693,577,2
7023,2,40.9,687,577,1
7024,1,33.71,160,160,0
7025,2,3211.0,887,577,1
7026,3,218.45,1103,1103,2
7027,7,147000.0,476,476,13
7028,3,621,1361,577,0
7029,3,334.62,803,577,7
7030,3,334.62,327,577,1
7031,1,119.22,1130,1130,0
7032,10,680487.12,1224,1224,5
7033,7,528000.0,325,325,14
7034,4,80282.22,273,273,3
7035,7,302400.0,284,273,38
7036,10,80640.0,1224,1224,4
7037,6,153702.6,57,577,6
7038,2,149.95,412,412,0
7039,3,19954.97,476,476,6
7040,2,746.13,887,577,0
7041,3,63.14,1042,577,1
7042,2,1193.86,552,552,0
7043,6,84600.0,117,117,2
7044,5,36.79,302,577,3
7045,4,30000.0,1400,557,3
7046,4,189.24,1073,1073,1
7047,1,526.08,496,496,0
7048,3,3750.0,220,220,0
7049,4,51750.0,1224,1224,5
7050,5,25000.0,1132,1551,4
7051,1,66.2,249,1012,0
7052,2,2373.05,330,577,1
7053,10,987921.72,1207,700,15
7054,8,5585.42,1571,1571,12
7055,23,2750000.0,541,910,35
7056,3,21373.92,533,533,0
7057,3,80834.0,1259,1259,4
7058,2,19150.95,887,577,0
7059,3,6068.42,18,18,23
7060,2,76.79,1045,1045,0
7061,3,1878.88,806,577,3
7062,16,4856.8,1126,1123,47
7063,3,782.4,1319,577,4
7064,4,9960.0,120,577,10
7065,4,1799.95,1114,577,0
7066,3,23161.0,887,577,0
7067,6,40456.0,1454,1454,2
7068,6,1003.18,352,577,0
7069,3,15.48,654,577,11
7070,2,13030.32,637,577,0
7071,1,67.19,153,153,0
7072,4,669.24,1580,577,5
7073,5,669.24,1170,577,3
7074,6,10725.0,284,273,8
7075,4,1807.77,794,577,3
7076,3,10298.64,255,255,0
7077,5,5750.0,974,577,11
7078,11,1182050.0,284,273,26
7079,2,1554.09,1347,1347,0
7080,2,923.8,887,577,1
7081,15,238672.0,766,577,227
7082,1,42.58,730,730,0
7083,4,30028.4,887,577,1
7084,5,7475.0,273,273,1
7085,3,6491.5,1347,1347,0
7086,3,17593.0,887,577,0
7087,2,98882.0,887,577,0
7088,3,1685.7,887,577,1
7089,2,1595.64,107,577,0
7090,1,97.23,979,979,0
7091,3,5598.78,307,1347,2
7092,1,27.47,825,825,0
7093,3,19807.62,1259,1259,1
7094,12,152200.0,1038,918,33
7095,3,495.89,1240,1240,0
7096,2,17313.52,1124,1124,1
7097,7,109440.0,888,888,3
7098,8,5800.0,86,273,40
7099,7,702000.0,827,827,2
7100,3,1930.04,547,141,0
7101,8,114180.0,1563,1563,3
7102,1,20.74,270,270,0
7103,8,915135.62,603,871,154
7104,4,3869.9,1549,1549,6
7105,2,69.98,1549,1549,0
7106,8,13717.31,402,402,2
7107,4,334.62,1514,577,1
7108,4,3329.97,1072,628,1
7109,3,30093.39,1533,476,0
7110,3,13728.0,1224,1224,1
7111,13,9039.11,1347,1347,1
7112,6,669.24,1101,577,3
7113,5,16951.2,1211,577,6
7114,1,3331.48,1572,1572,0
7115,3,27.98,33,33,0
7116,5,145600.0,54,615,5
7117,5,52200.0,128,273,4
